06011	2	8	327	340	359	497	577	636	659	670	668
06011	2	9	345	312	305	386	504	580	694	687	647
06011	2	10	379	336	327	346	411	522	615	697	654
06011	2	11	383	382	361	327	331	378	454	638	701
06011	2	12	330	371	378	369	352	353	416	495	655
06011	2	13	275	298	336	384	355	302	300	429	519
06011	2	14	231	254	299	339	373	335	294	323	409
06011	2	15	190	204	242	289	305	329	301	298	275
06011	2	16	134	139	162	197	222	238	264	277	219
06011	2	17	117	126	116	137	153	173	183	217	194
06011	2	18	67	92	111	115	108	140	162	203	224
06013	1	1	23217	19911	22641	27184	32794	36845	33782	34170	34070
06013	1	2	29591	24446	23517	24626	30180	34182	37368	34793	37138
06013	1	3	31220	30822	27515	25413	27846	32783	37215	39168	38171
06013	1	4	27099	29506	29980	26269	26242	27163	32791	36751	38119
06013	1	5	18543	22048	26450	26698	26695	23541	26172	29547	30951
06013	1	6	18056	22368	26654	31290	33146	29641	28547	29050	32424
06013	1	7	16905	20615	28301	32337	36546	37268	34157	31417	31847
06013	1	8	16470	18406	24302	29967	35109	38688	39951	36730	34198
06013	1	9	17927	17399	19925	24639	33658	35851	40189	40901	38139
06013	1	10	19258	17845	17651	20006	26435	31861	36227	40011	40730
06013	1	11	16538	18362	17738	17431	20336	24661	33144	34901	39047
06013	1	12	13439	15176	17721	16541	16357	18230	23985	30721	33527
06013	1	13	9639	11653	13689	15001	14878	14739	17299	21090	28383
06013	1	14	6416	8195	10178	11781	13673	13597	13276	15129	19344
06013	1	15	4434	5415	6840	8296	9822	11512	11439	11671	13641
06013	1	16	2965	3383	4274	5328	6677	8224	9821	9374	9781
06013	1	17	1655	2057	2333	2872	3614	4793	5980	7334	7242
06013	1	18	953	1219	1490	1785	2235	3039	4074	5242	6701
06013	2	1	22711	19130	21815	25945	31099	35151	32453	32706	33093
06013	2	2	28468	23517	21970	23299	28834	32570	35482	33557	35456
06013	2	3	30530	29851	26594	24278	26417	31051	35276	37001	36513
06013	2	4	26209	28828	29549	25190	24316	24984	30613	34135	35526
06013	2	5	20050	21945	26349	25889	25455	21991	25016	28046	29299
06013	2	6	19555	22996	28100	32303	33806	30314	28552	29296	32485
06013	2	7	17821	22656	30398	33964	37663	38394	35285	32230	33460
06013	2	8	17199	19375	25548	31544	36785	40403	42018	38558	36188
06013	2	9	18901	17891	20387	25849	35714	37881	41956	43185	40205
06013	2	10	20131	18361	17688	20250	27013	33246	38476	41752	43234
06013	2	11	16663	19533	18808	17895	20391	25567	35393	37449	41375
06013	2	12	13037	15470	18943	17416	16968	19004	25137	33240	36327
06013	2	13	9856	12025	14924	16732	16787	16179	18566	23328	31663
06013	2	14	7500	9776	12198	13951	16583	16244	15388	17139	22261
06013	2	15	5886	7391	9343	11256	12905	15024	14697	14213	16004
06013	2	16	4303	5237	6681	8168	9995	11641	13966	12951	12630
06013	2	17	2675	3640	4366	5382	6699	8378	9743	11454	10790
06013	2	18	1745	2607	3728	4670	5644	7435	9376	10773	12865
06015	1	1	569	639	778	790	990	1026	765	749	848
06015	1	2	769	648	683	718	1048	1087	916	818	828
06015	1	3	834	785	683	682	958	1133	1100	1002	882
06015	1	4	692	860	850	700	799	965	1104	1080	989
